MLService,Model,Version,GCC,LCC,PayrollService,System,Client,ABKRS,PERNR,Employee_Status,Employee_Type,Job_Code,WT_401KBT%,WT_401MTCH,WT_DEN,WT_Federal Withholding [USA] ,WT_GTL,WT_Gross_Pay,WT_HLTSAG,WT_HLTSAV,WT_LTD,WT_MED,WT_NEC,WT_Net_Pay,WT_REG,WT_SUI (ER) [USA],WT_State Withholding (Work) [USA],WT_Total_Deductions,WT_Total_EE_Taxes,WT_Total_ER_Taxes,WT_VIS
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1075,Active,Regular,103044,704.46,256.17,29.13,591.81,0.0,6404.17,6600,275.0,17.68,89.35,160.1,3946.51,6404.17,48.78,261.0,1144.13,1313.53,509.5,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2275,Active,Regular,102644,192.5,110.0,5.19,329.38,2.46,2750.0,0,0.0,0.0,95.28,68.75,1797.25,2750.0,77.38,121.42,299.59,653.16,290.0,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4543,Active,Regular,103336,0.0,0.0,49.64,0.0,4.3,2816.08,1200,50.0,5.04,56.0,70.41,2272.03,2816.08,4.35,0.0,323.82,220.23,232.03,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2574,Active,Regular,110809,213.21,121.83,19.32,337.29,11.16,3045.84,3000,125.0,9.2,31.5,76.15,2074.51,3045.84,4.33,0.0,413.63,557.7,232.17,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4697,Active,Regular,104086,275.34,157.33,0.0,342.5,6.95,3933.34,0,0.0,0.0,77.46,98.33,2738.96,3933.34,47.91,181.6,374.77,819.61,343.42,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,300,Active,Regular,100930,369.1,164.04,19.32,310.53,11.03,4101.07,4500,187.5,12.39,130.19,102.53,2513.72,4101.07,30.53,158.0,830.49,756.86,318.86,6.06
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3653,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,180,Active,Regular,102465,226.92,129.67,10.91,222.59,5.3,3241.67,0,0.0,0.0,162.93,81.05,2252.37,3241.67,13.66,130.86,400.76,588.54,270.48,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2316,Active,Regular,100982,839.34,223.82,17.34,787.98,25.19,5595.54,6600,275.0,17.63,55.47,139.89,2635.27,5595.54,64.28,255.77,1513.27,1447.0,467.53,1.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2511,Active,Regular,104308,416.67,166.67,0.0,333.14,6.0,4166.67,3550,147.92,5.58,19.74,104.17,2930.74,4166.67,0.0,0.0,596.41,639.52,306.38,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,719,Active,Regular,111881,719.14,191.77,54.54,650.62,20.82,4794.25,0,0.0,15.1,0.0,119.86,2505.59,4794.25,0.0,203.4,1080.4,1208.26,354.24,17.35
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1162,Active,Regular,102633,240.63,137.5,5.12,300.9,8.63,3437.5,1000,41.67,10.38,17.5,85.93,2415.52,3437.5,27.39,144.0,318.42,703.56,287.48,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,718,Active,Regular,102644,198.54,113.44,0.0,242.74,4.35,2836.19,0,0.0,0.0,45.47,70.9,2021.48,2836.19,81.76,114.14,244.01,570.7,304.04,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5161,Active,Regular,101781,0.0,141.67,25.56,443.97,49.53,3541.67,0,0.0,0.0,0.0,88.55,2162.42,3541.67,44.78,0.0,665.56,713.69,314.5,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5591,Active,Regular,111757,19.8,79.17,24.92,202.09,1.35,1979.17,1000,41.67,0.0,17.5,49.48,1308.22,1979.17,46.74,0.0,323.97,346.98,203.0,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5616,Active,Regular,111802,131.25,0.0,5.73,642.23,7.2,4375.0,0,0.0,0.0,17.5,0.0,3016.28,4375.0,0.0,218.94,164.65,1194.07,332.9,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4072,Active,Regular,101746,0.0,217.5,27.83,630.43,10.55,5437.5,3550,147.92,15.01,19.74,135.93,3564.2,5437.5,0.0,0.0,841.1,1032.2,401.77,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3230,Terminated,0,0,0.0,0.0,0.0,704.84,0.0,5294.34,0,0.0,0.0,0.0,0.0,3922.42,0.0,62.93,262.07,0.0,1371.92,467.94,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,566,Active,Regular,100811,486.9,216.39,8.26,882.43,10.5,5409.95,1000,41.67,14.93,17.5,135.25,3188.32,5409.95,59.68,240.72,689.22,1532.41,468.94,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,233,Active,Regular,102633,383.17,139.33,0.0,473.09,5.9,3483.34,0,0.0,0.0,0.0,87.08,2195.24,3483.34,102.06,153.75,394.34,893.76,369.11,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3910,Active,Regular,102639,352.6,156.71,0.0,345.46,6.95,3917.71,0,0.0,10.81,59.6,97.94,2718.08,3917.71,4.63,0.0,440.11,759.52,300.26,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4600,Active,Regular,104091,418.55,239.17,0.0,964.07,11.85,5979.17,4500,187.5,16.5,96.19,149.48,3382.32,5979.17,0.0,0.0,1030.51,1566.34,430.05,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2582,Active,Regular,110815,0.0,0.0,61.11,382.65,13.28,4720.84,4500,187.5,0.0,124.35,118.02,3020.5,4720.84,82.31,287.45,696.76,1003.58,415.79,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5622,Active,Regular,111757,61.5,0.0,0.0,168.54,1.23,2050.0,0,0.0,0.0,0.0,0.0,1663.03,2050.0,48.41,0.0,61.5,325.47,211.75,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4802,Active,Regular,102319,176.25,70.5,0.0,79.91,1.75,1762.5,0,0.0,4.86,0.0,44.06,1188.61,1762.5,44.55,72.67,295.06,278.83,180.71,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5726,Active,Regular,111879,262.3,116.58,0.0,373.69,2.25,2914.34,0,0.0,0.0,0.0,72.85,1782.93,2914.34,85.31,126.59,408.02,723.39,309.13,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,854,Active,Regular,102640,270.38,154.5,29.1,311.44,6.12,3862.5,2400,100.0,6.91,56.0,96.56,2616.0,3862.5,107.57,168.67,485.04,761.46,388.92,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3004,Active,Regular,102644,181.43,105.83,13.0,150.29,3.84,3023.75,0,0.0,4.05,87.76,75.59,2225.26,3023.75,78.7,122.71,302.49,496.0,308.72,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6030,Active,Regular,110809,310.0,155.0,0.0,575.4,6.12,3875.0,0,0.0,0.0,0.0,96.88,2500.3,3875.0,113.52,176.77,325.62,1049.08,410.43,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4413,Active,Regular,110811,0.0,0.0,59.19,345.77,5.76,3708.34,0,0.0,6.64,130.47,92.71,2456.88,3708.34,102.8,169.17,467.67,783.79,371.65,10.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2721,Active,Regular,110818,0.0,175.0,5.66,649.36,8.0,4375.0,0,0.0,12.08,178.47,109.38,2701.11,4375.0,29.76,199.11,504.21,1169.68,350.97,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3800,Active,Regular,110813,236.25,135.0,0.0,282.22,5.6,3375.0,0,0.0,6.04,159.57,84.38,2226.06,3375.0,60.81,191.24,429.08,719.86,310.56,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2207,Active,Regular,111679,167.28,100.37,0.0,446.35,4.44,3345.54,1000,41.67,0.0,149.25,83.64,2165.61,3345.54,54.28,0.0,492.47,687.46,299.57,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2882,Active,Regular,110816,190.42,114.25,18.43,282.46,9.98,3808.34,5000,208.34,10.51,56.0,95.21,2502.33,3808.34,0.0,0.0,753.08,552.93,270.47,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1190,Active,Regular,102465,452.22,90.44,0.0,165.15,2.66,2261.07,0,0.0,4.05,0.0,56.53,1188.95,2261.07,32.89,39.94,709.8,362.32,212.74,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3467,Active,Regular,111666,324.78,162.39,18.72,328.81,10.88,4059.71,7100,295.84,11.21,56.0,101.49,2433.11,4059.71,33.15,143.36,871.54,755.06,316.04,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1148,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2365,Active,Regular,101421,171.01,97.72,34.47,234.14,3.4,2442.88,0,0.0,4.37,0.0,61.08,1659.05,2442.88,7.91,0.0,368.37,415.46,202.79,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,970,Active,Regular,101938,243.36,162.24,25.89,185.2,31.18,4055.88,0,0.0,19.67,149.25,101.4,2925.81,4055.88,19.49,0.0,646.11,483.96,318.25,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4664,Active,Regular,101538,690.09,212.33,20.35,295.11,23.58,5308.34,7100,295.84,0.0,85.61,132.71,2712.24,5308.34,84.35,183.02,1740.96,855.14,461.36,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3570,Active,Regular,102478,204.75,117.0,59.19,237.13,6.83,2925.0,0,0.0,0.0,56.0,73.13,2027.09,2925.0,99.69,105.41,340.11,557.8,323.18,2.79
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5397,Active,Regular,102639,428.59,190.48,5.73,772.42,77.47,4762.09,0,0.0,27.14,0.0,119.06,3157.85,4762.09,0.0,0.0,462.07,1142.17,369.75,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,255,Active,Regular,111822,432.0,216.0,0.0,906.33,45.15,5400.0,8100,337.5,0.0,69.97,135.0,2837.21,5400.0,11.36,254.9,1001.47,1561.32,396.75,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3509,Active,Regular,102639,0.0,157.67,13.86,375.66,7.0,3941.67,3528,147.0,10.88,17.5,98.55,2338.45,3941.67,53.27,191.72,747.94,855.28,341.17,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3699,Active,Regular,102474,113.13,75.42,27.29,357.5,6.55,3770.84,0,0.0,10.41,17.5,94.27,2757.14,3770.84,108.96,178.8,192.42,821.28,393.94,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,22,Active,Regular,111800,93.75,62.5,5.8,447.66,4.0,3125.0,500,20.84,2.25,17.5,78.13,2169.06,3125.0,27.75,96.59,142.85,813.09,268.68,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3784,Active,Regular,100349,968.36,193.67,0.0,380.16,39.35,4841.79,7000,291.67,23.48,41.61,121.04,2526.83,4841.79,106.6,162.8,1424.09,890.87,454.51,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4937,Active,Regular,111662,0.0,0.0,16.44,445.84,3.8,3012.37,0,0.0,0.0,17.5,75.31,2199.12,3012.37,65.68,0.0,139.26,673.99,298.93,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,394,Terminated,0,0,0.0,0.0,0.0,284.16,0.0,3538.46,0,0.0,0.0,0.0,0.0,2983.62,0.0,0.0,0.0,0.0,554.84,270.68,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4566,Active,Regular,101943,421.75,241.0,20.64,1140.76,51.6,6025.0,7200,300.0,18.98,127.72,150.63,3032.93,6025.0,0.0,288.46,1106.95,1885.12,458.31,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4532,Active,Regular,102486,469.59,187.83,54.54,584.45,13.2,4695.84,5000,208.34,14.18,156.77,117.4,2230.13,4695.84,123.38,0.0,1330.76,1134.95,449.35,15.88
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4195,Active,Regular,111881,277.09,158.33,13.79,333.39,7.0,3958.34,0,0.0,0.0,77.46,98.96,2765.9,3958.34,47.66,188.24,374.96,817.48,343.51,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,980,Active,Regular,101410,186.7,106.68,25.89,176.76,9.09,2667.09,0,0.0,8.05,238.45,66.68,1556.96,2667.09,60.5,0.0,757.98,352.15,249.65,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5222,Active,Regular,111879,75.0,87.5,0.0,323.64,1.75,2500.0,0,0.0,0.0,0.0,62.5,1694.64,2500.0,73.18,115.33,175.0,630.36,264.57,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3803,Active,Regular,111679,107.67,67.29,91.6,166.0,3.2,2691.67,2500,104.17,0.0,227.82,67.3,1800.82,2691.67,63.6,0.0,552.32,338.53,249.67,15.88
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5544,Active,Regular,111662,119.17,74.49,5.12,226.79,4.65,2979.17,1250,52.09,0.0,101.98,74.48,2242.96,2979.17,70.41,0.0,293.61,442.6,294.36,3.37
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6058,Active,Regular,111803,270.84,162.5,26.43,911.18,15.75,5416.67,1500,62.5,16.36,84.72,135.42,3393.96,5416.67,0.0,243.62,466.01,1556.7,401.9,5.16
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3411,Active,Regular,111661,123.7,77.31,16.44,380.31,32.67,3092.48,1500,62.5,16.3,52.38,77.32,2019.54,3092.48,87.38,136.95,327.16,745.78,322.05,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2199,Active,Regular,101993,0.0,127.88,16.44,249.56,34.32,3196.88,4550,189.59,16.85,56.53,79.93,1670.25,3196.88,86.64,114.44,936.03,590.6,319.7,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5977,Active,Regular,111879,196.88,112.5,5.12,213.92,2.55,2812.5,0,0.0,0.0,17.5,70.31,2028.59,2812.5,20.96,83.81,220.19,563.72,243.03,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5172,Active,Regular,111880,0.0,0.0,5.12,507.13,4.95,3333.34,0,0.0,0.0,72.33,83.33,2349.29,3333.34,26.41,150.0,77.45,906.6,278.75,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,71,Active,Regular,111880,333.34,133.33,5.43,366.08,3.3,3333.34,0,0.0,0.0,17.5,83.33,2153.65,3333.34,26.83,135.0,425.3,754.39,282.4,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2368,Active,Regular,102633,0.0,0.0,5.8,424.91,4.64,3172.92,3550,147.92,5.68,130.11,79.32,2042.23,3172.92,62.42,0.0,484.92,645.77,290.63,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5287,Active,Regular,111882,179.38,239.17,8.26,1042.98,9.48,5979.17,0,0.0,8.01,89.89,149.48,3674.87,5979.17,47.71,282.0,528.69,1775.61,498.34,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5807,Active,Regular,111880,183.34,0.0,93.52,377.57,12.75,4583.34,0,0.0,13.84,0.0,0.0,3237.52,4583.34,36.46,207.0,416.99,928.83,380.72,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,679,Active,Regular,110825,598.13,217.5,14.72,791.48,15.83,5437.5,2000,83.34,15.01,93.95,135.93,3272.01,5437.5,0.0,0.0,971.51,1193.98,402.5,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2215,Active,Regular,110810,202.42,115.67,12.18,202.6,29.37,2891.67,8100,337.5,15.24,42.0,72.3,1740.14,2891.67,73.82,140.88,614.99,536.54,278.6,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2987,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5822,Active,0,0,646.21,258.48,20.64,686.14,20.01,6462.03,4200,175.0,14.7,59.48,161.55,4151.68,4666.67,0.0,219.8,929.05,1381.3,475.36,13.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6065,Active,Regular,111881,335.42,191.67,20.64,265.36,8.1,4791.67,5500,229.17,0.0,56.0,119.79,3134.51,4791.67,0.0,121.21,903.82,753.34,325.49,10.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,618,Active,Regular,110815,98.34,73.75,29.73,380.57,13.95,4916.67,4000,166.67,0.0,111.66,122.92,3773.18,4916.67,0.0,0.0,409.53,733.96,353.39,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3689,Active,Regular,102633,317.63,141.17,91.6,344.51,9.0,3529.17,0,0.0,9.74,0.0,88.23,2348.17,3529.17,27.92,143.0,429.82,751.18,292.23,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3856,Active,Regular,101966,411.67,205.83,12.03,751.21,42.36,5145.84,4000,166.67,24.96,94.35,128.65,2987.7,5145.84,61.22,252.0,779.53,1378.61,436.62,8.08
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5797,Active,Regular,111880,0.0,158.33,0.32,617.13,3.5,3958.34,0,0.0,0.0,17.5,98.96,2737.87,3958.34,0.0,0.0,302.18,918.29,301.16,7.27
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6075,Active,Regular,111880,0.0,0.0,0.0,459.06,33.99,3187.5,0,0.0,0.0,0.0,79.68,2431.99,3187.5,1.95,0.0,50.0,705.51,251.74,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4920,Active,Regular,102486,249.38,142.5,0.0,436.18,9.08,3562.5,6000,250.0,10.76,42.0,89.06,2291.02,3562.5,1.63,0.0,585.36,686.12,254.36,12.37
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,640,Active,Regular,102609,682.51,151.67,59.19,266.94,9.9,3791.67,3500,145.84,11.45,56.53,94.8,2132.09,3791.67,103.55,141.45,980.38,679.2,374.36,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3667,Active,Regular,110815,130.01,86.67,42.44,442.8,7.9,4333.34,0,0.0,11.96,0.0,108.33,3178.16,4333.34,12.8,0.0,392.13,763.05,333.05,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4039,Active,Regular,102495,224.88,128.5,16.44,243.67,7.88,3212.5,1900,79.17,9.7,56.53,80.31,2177.82,3212.5,89.73,140.72,415.61,619.07,330.02,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2478,Active,Regular,111880,437.5,175.0,0.0,365.34,8.0,4375.0,0,0.0,0.0,88.83,109.38,3154.82,4375.0,5.52,0.0,526.33,693.85,334.03,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4305,Active,Regular,102639,0.0,144.91,18.43,445.62,9.3,3622.67,5000,208.34,10.94,56.0,90.57,1656.97,3622.67,76.05,148.2,1116.25,849.45,333.58,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2914,Active,Regular,111881,508.39,203.35,0.0,675.01,22.43,5083.83,3300,137.5,16.01,21.65,127.1,3068.08,5083.83,0.0,146.97,692.38,1323.37,377.89,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4139,Active,Regular,102639,172.5,138.0,12.8,428.37,5.22,3450.0,3000,125.0,6.18,62.32,86.25,1977.9,3450.0,1.72,0.0,794.76,677.34,253.64,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2280,Active,Regular,102609,0.0,100.36,14.18,280.17,8.17,2509.01,0,0.0,0.0,216.58,62.73,1346.12,2509.01,18.06,95.0,617.19,545.7,201.97,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4791,Active,Regular,102609,264.74,132.37,7.72,418.9,12.54,3309.17,3550,147.92,0.0,34.33,82.73,1747.0,3309.17,55.62,0.0,904.24,657.93,299.16,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2476,Active,Regular,111880,284.02,162.3,18.72,311.91,7.25,4057.3,7020,292.5,0.0,56.0,101.43,2645.44,4057.3,108.09,164.07,653.18,758.68,390.79,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3896,Active,Regular,102639,213.64,122.08,27.29,397.01,4.85,3051.96,900,37.5,8.42,17.5,76.3,1981.98,3051.96,80.3,140.51,304.96,765.02,312.72,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,597,Active,Regular,100813,258.83,147.9,0.0,504.59,27.52,3697.54,0,0.0,17.93,210.34,92.44,2220.21,3697.54,102.62,160.84,543.52,933.81,371.0,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4907,Active,Regular,102486,300.42,171.67,51.82,336.23,33.54,4291.67,6000,250.0,20.81,85.61,107.3,2498.42,4291.67,114.5,178.9,978.66,814.59,413.96,23.25
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,7070,Active,Regular,111879,81.26,0.0,0.0,288.87,0.0,2708.34,0,0.0,0.0,0.0,0.0,2014.02,2708.34,21.94,117.0,81.26,613.06,245.38,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,691,Active,Regular,110808,257.0,128.5,5.43,374.19,3.15,3212.5,2400,100.0,0.0,17.5,80.31,2017.17,3212.5,90.47,140.37,444.18,751.15,331.95,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4902,Active,Regular,110809,286.88,127.5,51.03,234.53,4.64,3187.5,3000,125.0,5.71,137.59,79.68,1987.32,3187.5,4.38,0.0,745.76,454.42,231.78,4.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,307,Active,Regular,111662,162.25,97.35,5.12,350.33,7.95,3245.0,0,0.0,9.8,0.0,81.13,2421.61,3245.0,58.86,0.0,224.6,598.79,310.35,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1745,Active,Regular,101775,481.88,192.75,5.66,737.75,13.65,4818.75,500,20.84,14.55,63.16,120.47,2782.88,4818.75,38.41,204.0,731.35,1304.52,401.18,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,953,Active,Regular,101434,0.0,171.87,100.15,690.78,11.78,4296.84,3000,125.0,0.0,73.97,107.42,2020.17,4296.84,116.98,152.94,1126.99,1149.68,422.94,10.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3025,Active,Regular,110819,352.51,156.67,18.43,293.35,6.21,3916.67,5000,208.34,7.01,56.0,97.92,2328.58,3916.67,133.37,153.85,878.48,709.61,396.62,1.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1862,Active,Regular,101975,0.0,152.5,18.72,178.6,9.98,3812.5,7100,295.84,0.0,130.47,95.31,2255.74,3812.5,98.73,162.29,957.65,599.11,358.44,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5116,Active,Regular,111879,182.3,104.17,0.0,193.39,1.88,2604.17,0,0.0,0.0,0.0,65.11,1919.16,2604.17,12.62,75.6,190.93,494.08,211.97,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3282,Active,Regular,102583,229.17,183.33,0.0,769.35,8.5,4583.34,0,0.0,8.2,0.0,114.58,3106.99,4583.34,0.0,0.0,355.72,1120.63,351.28,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,192,Active,Regular,102634,647.3,199.17,0.0,733.18,21.74,4979.17,0,0.0,15.68,0.0,124.48,2795.28,4979.17,29.17,230.44,833.1,1350.79,419.76,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,664,Active,Regular,111662,208.69,104.34,7.72,237.51,3.8,2608.58,0,0.0,0.0,0.0,65.21,1897.25,2608.58,61.66,0.0,274.75,436.58,271.5,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,383,On Leave,Regular,101410,0.0,0.0,0.0,0.0,20.43,0.0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.28,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1231,Active,Regular,101958,0.0,0.0,20.35,395.14,7.8,4279.17,6000,250.0,0.0,99.96,106.98,2976.97,4279.17,31.71,205.0,402.59,899.61,331.18,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1611,Active,Regular,102634,223.75,134.25,61.11,630.08,8.25,4475.0,3000,125.0,12.35,41.61,111.88,2658.87,4475.0,118.04,188.67,688.68,1127.45,426.74,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5476,Active,Regular,111758,0.0,91.67,5.12,285.72,2.4,2291.67,250,10.42,0.0,17.5,57.3,1633.4,2291.67,54.14,0.0,200.08,458.19,240.14,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3914,Active,Regular,102633,88.0,66.0,14.33,746.41,12.15,4399.59,2500,104.17,0.0,26.76,109.99,2847.86,4399.59,123.48,216.48,263.01,1288.72,449.31,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6123,Active,Regular,111758,160.42,91.67,5.12,182.9,1.5,2291.67,0,0.0,1.47,17.5,57.3,1749.93,2291.67,54.12,0.0,185.2,356.54,241.38,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1145,Active,Regular,102644,0.0,104.17,5.8,253.81,2.25,2604.17,1500,62.5,0.0,69.57,65.1,1697.29,2604.17,66.63,117.21,347.08,559.8,267.8,0.87
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1870,Active,Regular,111732,324.52,185.43,5.66,773.85,12.98,4635.94,0,0.0,14.0,91.5,115.9,3045.8,4635.94,0.0,0.0,468.08,1122.06,348.21,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5371,Active,Regular,102630,0.0,141.25,5.12,559.12,5.4,3531.25,0,0.0,4.73,31.5,88.28,2219.54,3531.25,0.0,193.63,291.43,1020.28,267.53,2.89
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4416,Active,Regular,101538,0.0,166.67,6.34,624.51,4.5,4166.67,0,0.0,0.0,17.5,104.17,2624.93,4166.67,121.29,200.46,399.54,1142.2,438.52,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3885,Active,Regular,102640,0.0,158.0,5.12,499.75,30.1,3950.0,4250,177.09,12.44,17.5,98.75,2378.3,3950.0,109.14,163.82,622.68,949.02,394.59,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2189,Active,Regular,102640,0.0,167.54,29.73,412.3,7.6,4188.4,4000,166.67,0.0,73.97,104.71,2238.08,4188.4,114.14,153.97,1085.51,864.81,412.68,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5204,Active,Regular,101987,401.05,229.17,2.06,690.59,9.0,5729.17,0,0.0,7.68,99.82,143.23,4072.61,5729.17,172.15,0.0,535.22,1121.34,602.9,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2627,Active,Regular,102640,0.0,190.58,16.98,365.98,8.95,4764.59,3550,147.92,0.0,112.84,119.11,2786.44,4764.59,109.65,177.5,1090.74,887.41,453.58,0.0
