MLService,Model,Version,GCC,LCC,Period,PayrollService,System,Client,ABKRS,PERNR,PersArea,EmpGroup,EmpSubgroup,ForPeriod,GenlTaxableAmount,BenEEContrib,401KWages,BaseForBSI,TGEESocSecTax,TaxBaseWage,TaxGrossWage,TBWithholdingTax,REWithholdingTax,EEGTLITaxable,TNTDWithholdingTax,AnnSal,BonusAccrual,ActBaseSal,9GLG,Year,TaxStatus,ExtraTaxAmt,NumExemptions,ExemptInd_R,FedTaxWithholding
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045949,8455,1,M0,201915,4694.67,-746.69,4666.67,4691.67,4694.67,4691.67,4691.67,7765.98,7765.98,3.0,6.0,112000.0,933.33,4666.67,0.0,2019,2,0.0,1,0,369.79
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026144,8359,1,M0,201915,6185.27,-973.52,6015.92,6040.92,6185.27,6040.92,6108.71,10494.56,10494.56,76.56,153.12,144382.0,1203.18,6015.92,0.0,2019,2,50.0,0,0,751.11
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026694,8364,1,M0,201915,4968.84,-290.63,4915.54,4915.54,4968.84,4915.54,4962.04,9422.74,9422.74,6.8,13.6,94933.0,632.89,4915.54,0.0,2019,2,0.0,3,0,467.71
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029066,8392,1,M0,201915,3521.87,-628.34,3459.58,3484.58,3521.87,3484.58,3484.58,5631.52,5631.52,37.29,74.58,83030.0,553.53,3459.58,0.0,2019,2,0.0,2,0,220.72
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,310,2444,1,N0,201915,6127.67,-66.5,5870.92,5895.92,6127.67,5895.92,5895.92,17720.01,11658.84,231.75,463.5,140902.0,1761.28,5870.92,410.96,2019,2,81.0,1,0,871.68
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63046529,1020,1,78,201915,2925.34,-254.6,3365.46,2872.92,3393.59,2872.92,2922.21,3112.37,3112.37,3.13,3.13,68349.97,0.0,2847.92,0.0,2019,1,0.0,0,0,477.33
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63028880,8372,1,N0,201915,6114.46,-592.61,6096.83,6096.83,6114.46,6096.83,6096.83,11034.46,11034.46,17.63,35.26,146324.0,1829.05,6096.83,0.0,2019,2,0.0,11,0,355.9
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63001198,3068,1,O0,201915,12353.07,-813.06,10943.75,10943.75,12353.07,10943.75,11743.75,35036.39,23548.28,98.9,98.9,262650.0,7660.63,10943.75,0.0,2019,1,0.0,0,0,2793.87
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63046445,US10,1,M0,201915,4821.67,-528.39,4791.67,4816.67,4821.67,4816.67,4816.67,8736.84,8736.84,5.0,10.0,115000.0,958.33,4791.67,0.0,2019,2,0.0,3,0,392.26
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,424,3554,1,P0,201915,18876.22,-229.12,14791.71,16279.63,18876.22,16279.63,16584.59,15453.08,15453.08,234.96,234.96,390111.0,14629.16,16254.63,0.0,2019,6,0.0,1,0,4258.31
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63016014,3272,1,M0,201915,4958.43,-595.78,4924.63,4949.63,4958.43,4949.63,4949.63,18472.58,13966.17,8.8,8.8,118191.0,984.93,4924.63,443.22,2019,1,0.0,0,0,765.65
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63001759,1020,1,78,201915,2966.35,-270.65,4452.43,2955.75,4488.03,2955.75,2955.75,4200.6,4200.6,10.6,10.6,70338.11,0.0,2930.75,44.52,2019,2,0.0,10,0,218.91
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10400156,3068,1,N0,201915,6842.83,-217.05,6637.88,6662.88,6842.83,6662.88,6786.93,11212.69,11212.69,55.9,111.8,159309.0,2655.15,6637.88,265.52,2019,2,0.0,3,0,638.53
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10301451,8192,1,N0,201915,5903.47,-208.15,5754.5,5779.5,5903.47,5779.5,5887.04,4964.1,4964.1,16.43,16.43,138108.0,1726.35,5754.5,230.18,2019,1,0.0,3,0,784.65
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,406,865,1,N0,201915,6755.96,-754.72,6674.63,6699.63,6755.96,6699.63,6699.63,5882.41,5882.41,56.33,56.33,160191.0,2002.39,6674.63,684.15,2019,2,0.0,6,0,609.84
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003530,1020,1,M0,201915,4658.3,-833.13,4446.17,4471.17,4658.3,4471.17,4646.17,4013.13,4013.13,12.13,12.13,106708.0,889.23,4446.17,400.16,2019,2,0.0,4,0,322.41
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63040624,8609,1,M0,201915,4083.93,-450.72,4053.33,4078.33,4083.93,4078.33,4078.33,7659.2,7659.2,5.6,11.2,97280.0,648.53,4053.33,0.0,2019,1,0.0,1,0,596.62
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63043504,8455,1,M0,201915,4327.14,-624.01,4266.67,4291.67,4327.14,4291.67,4291.67,7364.82,7364.82,35.47,70.94,102400.0,853.33,4266.67,0.0,2019,2,0.0,0,0,366.72
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63007675,1020,1,78,201915,3512.49,-282.6,3480.87,3505.87,3512.49,3505.87,3505.87,3148.99,3148.99,6.62,6.62,83540.8,0.0,3480.87,0.0,2019,2,0.0,7,0,155.71
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63044126,8341,1,MS,201915,5931.48,-576.34,5906.25,5931.25,5931.48,5931.25,5931.25,10496.04,10496.04,0.23,0.46,141750.0,1181.25,5906.25,0.0,2019,2,0.0,5,0,508.77
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045200,2440,T,V1,201915,5962.9,0.0,0.0,5962.9,5962.9,5962.9,2727.18,11925.8,11925.8,0.0,0.0,143109.61,0.0,0.0,0.0,2019,1,0.0,0,0,1150.37
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63040945,3147,1,M0,201915,3441.58,-558.4,3433.33,3433.33,3441.58,3433.33,3433.33,5550.44,5550.44,8.25,16.5,82400.0,549.33,3433.33,0.0,2019,2,0.0,0,0,257.86
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63008260,1020,1,M0,201915,4330.77,-264.49,4295.88,4320.88,4330.77,4320.88,4320.88,4005.86,4005.86,9.89,9.89,103101.0,859.18,4295.88,0.0,2019,1,0.0,0,0,680.68
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63040189,3068,1,N0,201915,5860.43,-856.46,5788.13,5813.13,5860.43,5813.13,5813.13,9942.34,9942.34,47.3,94.6,138915.0,1736.44,5788.13,0.0,2019,2,0.0,1,0,582.18
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63034263,8361,1,N0,201915,7710.43,-701.11,7694.88,7694.88,7710.43,7694.88,7694.88,14044.38,14044.38,15.55,31.1,184677.0,2308.46,7694.88,0.0,2019,2,0.0,8,0,783.59
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63018858,1036,T,V1,201915,6286.95,0.0,0.0,6286.95,6286.95,6286.95,4416.53,6286.95,6286.95,0.0,0.0,181315.68,0.0,0.0,0.0,2019,2,0.0,4,0,775.84
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,82,2617,1,N0,201915,6634.78,-897.94,6604.88,6604.88,6634.78,6604.88,6604.88,6301.38,6301.38,29.9,29.9,158517.0,1981.46,6604.88,594.44,2019,2,0.0,8,0,625.01
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63046628,8365,1,L0,201915,2533.05,-206.12,2500.0,2525.0,2533.05,2525.0,2525.0,2335.75,2335.75,8.05,8.05,60000.0,0.0,2500.0,0.0,2019,1,0.0,3,0,190.97
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10088791,242,1,M0,201915,4110.42,-213.49,4020.88,4020.88,4110.42,4020.88,4020.88,6089.38,6089.38,89.54,179.08,96501.0,643.34,4020.88,160.84,2019,1,250.0,2,0,635.44
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10305263,8220,1,N0,201915,6905.56,-1041.89,6860.0,6885.0,6905.56,6885.0,6885.0,5763.84,5763.84,20.56,20.56,164640.0,2744.0,6860.0,0.0,2019,2,0.0,6,0,583.75
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63042566,8581,X,U1,201915,82.99,0.0,0.0,0.0,0.0,0.0,82.99,165.98,165.98,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0.0,0,1,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63043029,1020,1,M0,201915,4630.25,-760.42,4480.0,4505.0,4630.25,4505.0,4505.0,3794.36,3794.36,125.25,125.25,107520.0,716.8,4480.0,0.0,2019,2,0.0,2,0,338.16
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63024614,8612,1,M0,201915,3677.22,-591.5,3626.42,3651.42,3677.22,3651.42,3651.42,6444.56,6444.56,25.8,51.6,87034.0,580.23,3626.42,0.0,2019,1,0.0,0,0,478.9
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63000075,US10,X,U0,201915,87.28,0.0,0.0,0.0,0.0,0.0,87.28,261.84,261.84,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,0.0,0,1,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63036048,2440,1,78,201915,2680.09,-429.77,2652.14,2564.46,2680.09,2564.46,2677.14,4549.3,4549.3,2.95,5.9,60946.97,0.0,2539.46,0.0,2019,2,0.0,2,0,155.79
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10401647,8056,1,M0,201915,3400.86,-460.92,3375.0,3400.0,3400.86,3400.0,3400.0,5903.0,5903.0,0.86,1.72,81000.0,675.0,3375.0,67.5,2019,1,0.0,3,0,326.43
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003165,1009,1,M0,201915,4646.9,-563.36,4582.75,4582.75,4646.9,4582.75,4629.25,4044.4,4044.4,17.65,17.65,109986.0,916.55,4582.75,469.73,2019,2,0.0,0,0,436.48
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029098,8450,1,NS,201915,6113.24,-966.2,6064.0,6064.0,6113.24,6064.0,6064.0,10262.32,10262.32,49.24,98.48,145536.0,3032.0,6064.0,0.0,2019,1,0.0,0,0,950.75
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026516,8364,1,N0,201915,7863.65,-154.0,7653.23,7678.23,7863.65,7678.23,7678.23,15048.46,15048.46,185.42,370.84,183677.55,3061.29,7653.23,0.0,2019,2,0.0,2,0,1125.04
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63039146,8359,1,M0,201915,3505.37,-496.06,3501.27,3501.27,3505.37,3501.27,3501.27,6010.42,6010.42,4.1,8.2,84030.48,560.2,3501.27,0.0,2019,2,0.0,0,0,285.46
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63046284,2440,1,M0,201915,4196.2,-297.0,4166.67,4191.67,4196.2,4191.67,4191.67,8287.58,8287.58,4.53,9.06,100000.0,833.33,4166.67,0.0,2019,1,0.0,2,0,629.78
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63035452,8581,X,U1,201915,202.78,0.0,0.0,0.0,0.0,0.0,202.78,608.34,608.34,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,0.0,0,0,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029206,8454,1,M0,201915,2901.22,-330.72,2896.92,2896.92,2901.22,2896.92,2896.92,5132.4,5132.4,4.3,8.6,69526.0,463.51,2896.92,0.0,2019,1,0.0,0,0,357.17
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025776,8609,1,N0,201915,9669.83,-1193.16,9599.17,9624.17,9669.83,9624.17,9624.17,16458.86,16458.86,45.66,91.32,230380.0,3839.67,9599.17,0.0,2019,2,0.0,0,0,1371.6
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63006886,2440,1,N0,201915,7471.03,-807.26,7423.75,7448.75,7471.03,7448.75,7448.75,14377.98,14377.98,22.28,44.56,178170.0,2969.5,7423.75,668.14,2019,2,0.0,6,0,897.29
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10004948,3272,1,78,201915,2658.7,-570.96,2628.22,2653.22,2658.7,2653.22,2653.22,7487.54,5070.38,5.48,10.96,63077.39,0.0,2628.22,269.39,2019,1,0.0,0,0,324.38
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402802,3068,1,M0,201915,4759.76,-422.48,4694.17,4694.17,4759.76,4694.17,4740.67,8636.38,8636.38,19.09,38.18,112660.0,938.83,4694.17,422.48,2019,2,0.0,0,0,496.71
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63046479,8358,1,M0,201915,2587.03,-50.1,2583.33,2583.33,2587.03,2583.33,2583.33,5072.66,5072.66,3.7,7.4,62000.0,413.33,2583.33,0.0,2019,1,0.0,0,0,350.6
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10303667,8285,1,N0,201915,7419.05,-246.23,7230.42,7255.42,7419.05,7255.42,7386.96,5885.78,5885.78,32.09,32.09,173530.0,2892.17,7230.42,289.22,2019,2,0.0,4,0,687.58
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63043526,8603,1,M0,201915,3541.43,-211.45,3536.25,3536.25,3541.43,3536.25,3536.25,3324.8,3324.8,5.18,5.18,84870.0,565.8,3536.25,0.0,2019,2,0.0,0,0,323.81
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63018667,3428,1,M0,201915,5690.73,-908.19,5550.38,5550.38,5690.73,5550.38,5550.38,4803.47,4803.47,140.35,140.35,133209.0,1110.08,5550.38,499.53,2019,2,15.0,2,0,541.47
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63016813,2440,1,M0,201915,6758.76,-603.57,6706.38,6706.38,6758.76,6706.38,6752.88,12298.62,12298.62,5.88,11.76,102746.0,0.0,778.38,603.57,2019,1,0.0,0,0,1195.11
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63022681,8219,1,M0,201915,4410.83,-616.54,4404.63,4404.63,4410.83,4404.63,4404.63,15923.9,11843.82,6.2,6.2,105711.0,880.93,4404.63,396.42,2019,2,10.0,0,0,376.87
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63042705,2442,1,M0,201915,3371.9,-507.31,3344.25,3369.25,3371.9,3369.25,3369.25,6426.5,6426.5,2.65,5.3,80262.0,535.08,3344.25,0.0,2019,1,0.0,2,0,422.52
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63024702,8358,1,M0,201915,5416.52,-1227.77,5262.61,5287.61,5416.52,5287.61,5287.61,8119.68,8119.68,128.91,257.82,126303.0,842.02,5262.61,0.0,2019,1,0.0,1,0,651.63
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045798,2442,T,V1,201915,2582.26,0.0,0.0,2582.26,2582.26,2582.26,753.89,5164.52,5164.52,0.0,0.0,61974.21,0.0,0.0,0.0,2019,1,0.0,0,0,360.7
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63020673,3151,1,N0,201915,5611.2,-807.32,5574.25,5599.25,5611.2,5599.25,5599.25,9541.54,9541.54,11.95,23.9,133782.0,1672.28,5574.25,501.68,2019,2,0.0,2,0,519.28
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045065,3068,T,V1,201915,3115.8,0.0,0.0,3115.8,3115.8,3115.8,2124.3,6231.6,6231.6,0.0,0.0,74779.09,0.0,0.0,0.0,2019,2,0.0,1,0,277.73
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025332,8372,1,L0,201915,2357.38,-282.33,2355.04,2355.04,2357.38,2355.04,2355.04,4092.38,4092.38,2.34,4.68,56521.0,0.0,2355.04,0.0,2019,1,0.0,0,1,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,363,2927,1,N0,201915,6024.47,-992.64,5873.71,5898.71,6024.47,5898.71,6007.74,15337.07,10213.56,16.73,33.46,140969.0,1762.11,5873.71,528.63,2019,2,0.0,0,0,670.2
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025800,8341,1,NS,201915,7695.69,-139.0,7602.96,7627.96,7695.69,7627.96,7627.96,21591.9,21591.9,67.73,203.19,182471.0,3801.48,7602.96,0.0,2019,2,0.0,0,0,1130.11
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63000011,2444,1,M0,201915,5683.55,-930.49,5648.25,5673.25,5683.55,5673.25,5673.25,9253.76,9253.76,10.3,20.6,135558.0,1129.65,5648.25,508.34,2019,2,0.0,0,0,564.62
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045714,8359,1,M0,201915,4741.25,-664.83,4708.33,4733.33,4741.25,4733.33,4733.33,12072.24,8042.88,7.92,15.84,113000.0,941.67,4708.33,0.0,2019,1,0.0,0,0,684.42
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402357,8056,1,M0,201915,4231.13,-503.69,4201.75,4226.75,4231.13,4226.75,4226.75,7416.96,7416.96,4.38,8.76,100842.0,672.28,4201.75,378.16,2019,1,0.0,0,0,609.31
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63027896,8368,1,N0,201915,5970.15,-354.42,5907.0,5907.0,5970.15,5907.0,5953.5,16813.89,11214.81,16.65,16.65,141768.0,1772.1,5907.0,0.0,2019,2,0.0,6,0,547.51
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63027466,8365,1,M0,201915,3518.2,-602.65,3477.83,3477.83,3518.2,3477.83,3477.83,2974.74,2974.74,40.37,40.37,79472.0,529.81,3477.83,0.0,2019,1,0.0,0,0,447.05
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63034170,278,1,M0,201915,3487.73,-455.83,3483.33,3483.33,3487.73,3483.33,3483.33,12110.0,9082.5,4.4,13.2,83600.0,696.67,3483.33,0.0,2019,1,0.0,0,0,458.65
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,262,2442,1,N0,201915,8224.07,-1851.93,8128.33,8153.33,8224.07,8153.33,8153.33,13149.8,13149.8,70.74,141.48,195080.0,3251.33,8128.33,833.15,2019,2,0.0,6,0,762.19
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63044570,2440,1,78,201915,2314.05,-228.38,2312.5,2312.5,2314.05,2312.5,2312.5,4168.24,4168.24,1.55,3.1,55500.07,0.0,2312.5,0.0,2019,1,0.0,3,0,160.01
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63040813,US12,1,M0,201915,3434.4,-428.46,3430.0,3430.0,3434.4,3430.0,3430.0,3001.54,3001.54,4.4,4.4,82320.0,548.8,3430.0,0.0,2019,6,0.0,1,0,414.44
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003331,1020,1,78,201915,3837.33,-786.81,3809.16,3809.16,3837.33,3809.16,3809.16,3150.15,3150.15,28.17,28.17,91419.93,0.0,3809.16,390.43,2019,2,0.0,1,0,281.85
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,270,2442,1,M0,201915,5005.53,-935.86,4915.38,4940.38,5005.53,4940.38,4940.38,12565.37,8398.63,65.15,65.15,117969.0,983.08,4915.38,503.82,2019,2,0.0,2,0,386.39
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63023198,8056,1,N0,201915,5480.29,-845.26,5431.83,5456.83,5480.29,5456.83,5456.83,9158.04,9158.04,23.46,46.92,130364.0,1629.55,5431.83,488.86,2019,1,0.0,0,0,818.24
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63023099,865,T,V1,201915,3310.06,0.0,0.0,3310.06,3310.06,3310.06,2209.92,3310.06,3310.06,0.0,0.0,95462.12,0.0,0.0,0.0,2019,1,0.0,0,0,520.82
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025600,8581,1,N0,201915,7459.03,-953.43,7411.83,7436.83,7459.03,7436.83,7436.83,27300.7,20605.05,22.2,22.2,177884.0,2964.73,7411.83,0.0,2019,2,0.0,4,0,795.04
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10160624,269,1,M0,201915,3656.76,-491.78,3584.67,3584.67,3656.76,3584.67,3631.17,6540.02,6540.02,25.59,51.18,86032.0,573.55,3584.67,322.62,2019,1,0.0,0,0,512.01
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10302528,3068,1,N0,201915,5993.23,-1363.46,5835.58,5835.58,5993.23,5835.58,5945.07,9496.54,9496.54,48.16,96.32,140054.0,1750.68,5835.58,525.2,2019,2,150.0,0,0,696.28
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025782,8609,1,N0,201915,7786.55,-716.21,7748.67,7748.67,7786.55,7748.67,7748.67,20889.44,13938.92,37.88,37.88,185968.0,3099.47,7748.67,0.0,2019,2,160.0,0,0,1235.82
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029330,8455,1,N0,201915,5846.12,-494.93,5699.38,5724.38,5846.12,5724.38,5830.07,10515.22,10515.22,16.05,32.1,136785.0,1709.81,5699.38,0.0,2019,2,0.0,7,0,433.88
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63034168,1036,T,V1,201915,1489.79,0.0,0.0,1489.79,1489.79,1489.79,1631.82,1489.79,1489.79,0.0,0.0,35755.0,0.0,0.0,0.0,2019,2,0.0,3,0,47.31
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10004472,2442,1,78,201915,3244.42,-661.67,3213.94,2848.17,3244.42,2848.17,3238.94,5121.32,5121.32,5.48,10.96,67756.2,0.0,2823.17,329.42,2019,1,0.0,1,0,317.45
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63016613,2440,1,78,201915,2907.02,-148.07,2903.32,2903.32,2907.02,2903.32,2903.32,5510.5,5510.5,3.7,7.4,69679.77,0.0,2903.32,58.07,2019,1,0.0,2,0,321.76
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63035331,8239,1,M0,201915,3935.97,-488.68,3930.0,3930.0,3935.97,3930.0,3930.0,6926.4,6926.4,5.97,11.94,94320.0,628.8,3930.0,0.0,2019,1,0.0,0,0,554.51
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025722,8581,X,U1,201915,193.17,0.0,0.0,0.0,0.0,-12515.52,193.17,386.34,386.34,0.0,0.0,2.0,0.0,0.0,0.0,2019,2,0.0,5,0,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63029020,8392,1,N0,201915,10067.54,-1406.63,7201.37,9626.83,10067.54,9626.83,9807.15,12202.92,12202.92,260.39,520.78,230444.0,3840.73,9601.83,0.0,2019,2,250.0,2,0,1062.03
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63044540,3068,1,N0,201915,7958.22,-818.0,7916.67,7941.67,7958.22,7941.67,7941.67,13840.98,13840.98,16.55,33.1,190000.0,3166.67,7916.67,0.0,2019,2,0.0,4,0,847.31
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10004885,3272,1,M0,201915,3423.53,-435.31,3399.88,3399.88,3423.53,3399.88,3399.88,6084.78,6084.78,23.65,47.3,81597.0,543.98,3399.88,348.49,2019,1,0.0,1,0,412.1
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63035493,8581,X,U1,201915,77.4,0.0,0.0,0.0,0.0,0.0,77.4,77.4,77.4,0.0,0.0,0.0,0.0,0.0,0.0,2019,2,0.0,2,0,0.0
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63021150,3152,1,M0,201915,5632.35,-830.55,5596.75,5621.75,5632.35,5621.75,5621.75,4749.54,4749.54,10.6,10.6,134322.0,1119.35,5596.75,503.71,2019,2,0.0,0,0,591.61
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63028996,8392,1,M0,201915,5153.18,-555.15,5049.92,5049.92,5153.18,5049.92,5144.76,9109.22,9109.22,8.42,16.84,121198.0,1009.98,5049.92,0.0,2019,1,0.0,3,0,686.38
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10402361,3151,1,M0,201915,4149.42,-931.28,4124.17,4149.17,4088.38,4149.17,4149.17,6745.78,6745.78,0.25,-121.58,98980.0,659.87,4124.17,371.18,2019,1,0.0,0,0,534.64
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63045786,3068,1,O0,201915,9789.39,-2031.17,9166.67,9166.67,9789.39,9166.67,9213.17,15389.0,15389.0,44.97,89.94,220000.0,6416.67,9166.67,0.0,2019,2,0.0,0,0,1243.22
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10302446,3068,1,M0,201915,4078.53,-80.5,4024.5,4049.5,4078.53,4049.5,4049.5,5537.62,5537.62,29.03,58.06,96588.0,643.92,4024.5,160.98,2019,1,0.0,0,0,376.75
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63037504,8232,1,M0,201915,4678.2,-685.59,4636.92,4661.92,4678.2,4661.92,4661.92,3985.1,3985.1,16.28,16.28,111286.0,927.38,4636.92,0.0,2019,2,0.0,4,0,319.05
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63043498,2440,1,78,201915,2673.7,-210.65,2670.79,2180.25,2673.7,2180.25,2670.79,4923.92,4923.92,2.91,5.82,52326.08,0.0,2180.25,0.0,2019,1,0.0,2,0,257.24
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63026480,8364,1,M0,201915,5668.18,-1003.42,5597.17,5622.17,5668.18,5622.17,5622.17,9130.18,9130.18,46.01,92.02,134332.0,1119.43,5597.17,0.0,2019,2,0.0,3,0,435.53
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,10003363,1020,1,M0,201915,5384.17,-1336.85,5318.96,5343.96,5384.17,5343.96,5343.96,3981.58,3981.58,40.21,40.21,127655.0,1063.79,5318.96,545.2,2019,1,0.0,0,0,674.85
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63025568,8456,1,M0,201915,2876.66,-259.46,2872.46,2872.46,2876.66,2872.46,2872.46,5291.92,5291.92,4.2,8.4,68939.0,459.59,2872.46,0.0,2019,2,0.0,1,0,221.35
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63022973,2444,1,M0,201915,3616.35,-825.21,3588.29,3613.29,3616.35,3613.29,3613.29,5367.84,5367.84,3.06,6.12,86119.0,574.13,3588.29,322.95,2019,1,0.0,1,0,344.57
TWV,SS01,11,SOL,SUS,201915,EUH,PP9,100,U3,63034167,2617,1,M0,201915,3882.76,-557.23,3854.16,3879.16,3882.76,3879.16,3879.16,3321.93,3321.93,3.6,3.6,92500.0,616.67,3854.16,0.0,2019,2,0.0,0,0,323.46
